"STATION","NAME","DATE","PRCP","TAVG","TMAX","TMIN","WDFG","WSFG"
"CA007028754","BEAUCEVILLE, QC CA","2019-01-28","0.02","-2","11","-15","   29","69.3"
"CA007028754","BEAUCEVILLE, QC CA","2019-01-29","0.27","2","17","-12",,
"CA007028754","BEAUCEVILLE, QC CA","2019-01-30","0.11","10","20","1","   25","76.1"
"CA007028754","BEAUCEVILLE, QC CA","2019-01-31","0.02","-2","2","-6","   25","96.2"
"CA007028754","BEAUCEVILLE, QC CA","2019-02-01","0.01","0","7","-6","   27","80.5"
"CA007028754","BEAUCEVILLE, QC CA","2019-02-02","0.08","7","15","-1","   27","69.3"
"CA007028754","BEAUCEVILLE, QC CA","2019-02-03","0.01","8","21","-4",,
"CA007028754","BEAUCEVILLE, QC CA","2019-02-04","0.05","27","34","21",,
"CA007028754","BEAUCEVILLE, QC CA","2019-02-05","0.09","27","45","11","   26","100.7"
"CA007028754","BEAUCEVILLE, QC CA","2019-02-06","0.06","13","24","3",,
"CA007028754","BEAUCEVILLE, QC CA","2019-02-07","0.05","27","33","22",,
"CA007028754","BEAUCEVILLE, QC CA","2019-02-08","0.09","28","42","14","   24","136.5"
"CA007028754","BEAUCEVILLE, QC CA","2019-02-09","0.00","11","15","6","   28","129.7"
"CA007028754","BEAUCEVILLE, QC CA","2019-02-10","0.00","10","16","4","   29","71.6"
"CA007028754","BEAUCEVILLE, QC CA","2019-02-11","0.00","1","10","-7",,
"CA007028754","BEAUCEVILLE, QC CA","2019-02-12","0.21","2","21","-16","   13","76.1"
"CA007028754","BEAUCEVILLE, QC CA","2019-02-13","0.67","18","22","14","    9","89.5"
"CA007028754","BEAUCEVILLE, QC CA","2019-02-14","0.06","14","23","5","   24","78.3"
"CA007028754","BEAUCEVILLE, QC CA","2019-02-15","0.19","18","32","4","   17","107.4"
"CA007028754","BEAUCEVILLE, QC CA","2019-02-16","0.02","19","28","10","   28","85.0"
"CA007028754","BEAUCEVILLE, QC CA","2019-02-17","0.00","2","14","-9",,
"CA007028754","BEAUCEVILLE, QC CA","2019-02-18","0.00","0","14","-14",,
"CA007028754","BEAUCEVILLE, QC CA","2019-02-19","0.00","2","10","-6","   30","69.3"
"CA007028754","BEAUCEVILLE, QC CA","2019-02-20","0.00","5","20","-10",,
"CA007028754","BEAUCEVILLE, QC CA","2019-02-21","0.33","22","31","13","   28","76.1"
"CA007028754","BEAUCEVILLE, QC CA","2019-02-22","0.00","17","29","4",,
"CA007028754","BEAUCEVILLE, QC CA","2019-02-23","0.00","14","31","-2",,
"CA007028754","BEAUCEVILLE, QC CA","2019-02-24","0.54","23","31","15","   11","94.0"
"CA007028754","BEAUCEVILLE, QC CA","2019-02-25","0.11","18","31","6","   33","134.2"
"CA007028754","BEAUCEVILLE, QC CA","2019-02-26","0.00","0","6","-6","   29","105.1"
"CA007028754","BEAUCEVILLE, QC CA","2019-02-27","0.00","-4","6","-15","   28","76.1"
"CA007028754","BEAUCEVILLE, QC CA","2019-02-28","0.00","-4","17","-25",,
"CA007028754","BEAUCEVILLE, QC CA","2019-03-01","0.00","6","28","-17",,
"CA007028754","BEAUCEVILLE, QC CA","2019-03-02","0.01","15","34","-4",,
"CA007028754","BEAUCEVILLE, QC CA","2019-03-03","0.04","23","29","17",,
"CA007028754","BEAUCEVILLE, QC CA","2019-03-04","0.06","21","29","12",,
"CA007028754","BEAUCEVILLE, QC CA","2019-03-05","0.00","8","17","-2","   25","71.6"
"CA007028754","BEAUCEVILLE, QC CA","2019-03-06","0.03","5","14","-4","   28","80.5"
"CA007028754","BEAUCEVILLE, QC CA","2019-03-07","0.00","2","11","-7","   26","69.3"
"CA007028754","BEAUCEVILLE, QC CA","2019-03-08","0.00","13","25","1","   25","80.5"
"CA007028754","BEAUCEVILLE, QC CA","2019-03-09","0.00","15","26","3",,
"CA007028754","BEAUCEVILLE, QC CA","2019-03-10","0.55","13","30","-3","   15","105.1"
"CA007028754","BEAUCEVILLE, QC CA","2019-03-11","0.14","28","35","21","   26","102.9"
"CA007028754","BEAUCEVILLE, QC CA","2019-03-12","0.00","20","27","13",,
"CA007028754","BEAUCEVILLE, QC CA","2019-03-13","0.00","23","36","9",,
"CA007028754","BEAUCEVILLE, QC CA","2019-03-14","0.00","38","51","26",,
"CA007028754","BEAUCEVILLE, QC CA","2019-03-15","0.17","43","50","36","   27","91.7"
"CA007028754","BEAUCEVILLE, QC CA","2019-03-16","0.03","30","41","19","   26","102.9"
"CA007028754","BEAUCEVILLE, QC CA","2019-03-17","0.00","18","23","14","   28","91.7"
"CA007028754","BEAUCEVILLE, QC CA","2019-03-18","0.00","17","26","7","   26","73.8"
"CA007028754","BEAUCEVILLE, QC CA","2019-03-19","0.00","12","28","-3",,
"CA007028754","BEAUCEVILLE, QC CA","2019-03-20","0.00","20","42","-1",,
"CA007028754","BEAUCEVILLE, QC CA","2019-03-21","0.02","33","45","20",,
"CA007028754","BEAUCEVILLE, QC CA","2019-03-22","0.76","33","34","31","   31","100.7"
"CA007028754","BEAUCEVILLE, QC CA","2019-03-23","0.16","30","35","25","   28","89.5"
"CA007028754","BEAUCEVILLE, QC CA","2019-03-24","0.00","27","36","17","   25","87.2"
"CA007028754","BEAUCEVILLE, QC CA","2019-03-25","0.00","19","26","13","   25","89.5"
"CA007028754","BEAUCEVILLE, QC CA","2019-03-26","0.00","17","26","9","   31","78.3"
"CA007028754","BEAUCEVILLE, QC CA","2019-03-27","0.00","21","41","2",,
"CA007028754","BEAUCEVILLE, QC CA","2019-03-28","0.00","34","49","18","   25","96.2"
"CA007028754","BEAUCEVILLE, QC CA","2019-03-29","0.03","32","41","23",,
"CA007028754","BEAUCEVILLE, QC CA","2019-03-30","0.08","31","42","21",,
"CA007028754","BEAUCEVILLE, QC CA","2019-03-31","0.18","43","56","30","   17","98.4"
"CA007028754","BEAUCEVILLE, QC CA","2019-04-01","0.00","24","30","19","   28","100.7"
"CA007028754","BEAUCEVILLE, QC CA","2019-04-02","0.00","34","45","22",,
"CA007028754","BEAUCEVILLE, QC CA","2019-04-03","0.00","38","47","29","   28","109.6"
"CA007028754","BEAUCEVILLE, QC CA","2019-04-04","0.00","26","31","21","   30","125.3"
"CA007028754","BEAUCEVILLE, QC CA","2019-04-05","0.00","27","38","16",,
"CA007028754","BEAUCEVILLE, QC CA","2019-04-06","0.05","35","39","31",,
"CA007028754","BEAUCEVILLE, QC CA","2019-04-07","0.00","36","43","29","   30","78.3"
"CA007028754","BEAUCEVILLE, QC CA","2019-04-08","0.75","26","29","23","   12","100.7"
"CA007028754","BEAUCEVILLE, QC CA","2019-04-09","0.64","26","29","23",,
"CA007028754","BEAUCEVILLE, QC CA","2019-04-10","0.04","30","36","24",,
"CA007028754","BEAUCEVILLE, QC CA","2019-04-11","0.00","30","43","17",,
"CA007028754","BEAUCEVILLE, QC CA","2019-04-12","0.00","38","52","24","   16","69.3"
"CA007028754","BEAUCEVILLE, QC CA","2019-04-13","0.00","49","61","38","   26","111.8"
"CA007028754","BEAUCEVILLE, QC CA","2019-04-14","0.20","41","48","35",,
"CA007028754","BEAUCEVILLE, QC CA","2019-04-15","0.45","37","42","32","   11","73.8"
"CA007028754","BEAUCEVILLE, QC CA","2019-04-16","0.01","36","40","32","   30","98.4"
"CA007028754","BEAUCEVILLE, QC CA","2019-04-17","0.00","38","50","26",,
"CA007028754","BEAUCEVILLE, QC CA","2019-04-18","0.20","36","48","24","   16","98.4"
"CA007028754","BEAUCEVILLE, QC CA","2019-04-19","0.91","44","50","39",,
"CA007028754","BEAUCEVILLE, QC CA","2019-04-20","1.41","41","44","38",,
"CA007028754","BEAUCEVILLE, QC CA","2019-04-21","0.07","53","66","40",,
"CA007028754","BEAUCEVILLE, QC CA","2019-04-22","0.00","50","63","37",,
"CA007028754","BEAUCEVILLE, QC CA","2019-04-23","0.00","38","44","32","   10","76.1"
"CA007028754","BEAUCEVILLE, QC CA","2019-04-24","0.38","37","40","34",,
"CA007028754","BEAUCEVILLE, QC CA","2019-04-25","0.00","40","47","33",,
"CA007028754","BEAUCEVILLE, QC CA","2019-04-26","0.54","41","51","31","   16","100.7"
"CA007028754","BEAUCEVILLE, QC CA","2019-04-27","0.44","40","45","35","   11","76.1"
"CA007028754","BEAUCEVILLE, QC CA","2019-04-28","0.00","36","40","32","   29","69.3"
"CA007028754","BEAUCEVILLE, QC CA","2019-04-29","0.00","37","45","30","   32","87.2"
"CA007028754","BEAUCEVILLE, QC CA","2019-04-30","0.00","40","49","32","   27","100.7"
"CA007028754","BEAUCEVILLE, QC CA","2019-05-01","0.20","37","48","26",,
"CA007028754","BEAUCEVILLE, QC CA","2019-05-02","0.05","43","54","33",,
"CA007028754","BEAUCEVILLE, QC CA","2019-05-03","0.19","45","53","37",,
"CA007028754","BEAUCEVILLE, QC CA","2019-05-04","0.01","45","57","32",,
"CA007028754","BEAUCEVILLE, QC CA","2019-05-05","0.00","48","66","29",,
"CA007028754","BEAUCEVILLE, QC CA","2019-05-06","0.00","53","72","34",,
"CA007028754","BEAUCEVILLE, QC CA","2019-05-07","0.04","48","60","35","   30","71.6"
"CA007028754","BEAUCEVILLE, QC CA","2019-05-08","0.00","39","49","29","   30","94.0"
"CA007028754","BEAUCEVILLE, QC CA","2019-05-09","0.03","43","60","25",,
"CA007028754","BEAUCEVILLE, QC CA","2019-05-10","0.82","46","52","41","   27","71.6"
"CA007028754","BEAUCEVILLE, QC CA","2019-05-11","0.01","40","50","31","   32","82.8"
"CA007028754","BEAUCEVILLE, QC CA","2019-05-12","0.00","44","60","29","    2","82.8"
"CA007028754","BEAUCEVILLE, QC CA","2019-05-13","0.00","45","58","31","   11","76.1"
"CA007028754","BEAUCEVILLE, QC CA","2019-05-14","0.28","43","47","39",,
"CA007028754","BEAUCEVILLE, QC CA","2019-05-15","0.00","43","49","36",,
"CA007028754","BEAUCEVILLE, QC CA","2019-05-16","0.00","44","56","33",,
"CA007028754","BEAUCEVILLE, QC CA","2019-05-17","0.17","51","59","43","   18","76.1"
"CA007028754","BEAUCEVILLE, QC CA","2019-05-18","0.02","50","57","43",,
"CA007028754","BEAUCEVILLE, QC CA","2019-05-19","0.21","48","52","44",,
"CA007028754","BEAUCEVILLE, QC CA","2019-05-20","0.08","61","73","48","   25","87.2"
"CA007028754","BEAUCEVILLE, QC CA","2019-05-21","0.00","47","52","42","   32","87.2"
"CA007028754","BEAUCEVILLE, QC CA","2019-05-22","0.00","51","64","38",,
"CA007028754","BEAUCEVILLE, QC CA","2019-05-23","0.67","55","67","43",,
"CA007028754","BEAUCEVILLE, QC CA","2019-05-24","0.15","52","63","42","    4","80.5"
"CA007028754","BEAUCEVILLE, QC CA","2019-05-25","0.34","55","71","39",,
"CA007028754","BEAUCEVILLE, QC CA","2019-05-26","0.11","63","72","53","   23","76.1"
"CA007028754","BEAUCEVILLE, QC CA","2019-05-27","0.00","47","59","35","   25","94.0"
"CA007028754","BEAUCEVILLE, QC CA","2019-05-28","0.00","45","59","31",,
"CA007028754","BEAUCEVILLE, QC CA","2019-05-29",,"51","59","42",,
"CA007028754","BEAUCEVILLE, QC CA","2019-05-30","0.11","55","70","40","   23","71.6"
"CA007028754","BEAUCEVILLE, QC CA","2019-05-31","0.00","47","57","38",,
"CA007028754","BEAUCEVILLE, QC CA","2019-06-01","0.00","52","69","35",,
"CA007028754","BEAUCEVILLE, QC CA","2019-06-02","1.02","58","65","51","   17","69.3"
"CA007028754","BEAUCEVILLE, QC CA","2019-06-03","0.01","53","60","45","   24","91.7"
"CA007028754","BEAUCEVILLE, QC CA","2019-06-04","0.00","50","58","42","   24","80.5"
"CA007028754","BEAUCEVILLE, QC CA","2019-06-05","0.00","54","68","40",,
"CA007028754","BEAUCEVILLE, QC CA","2019-06-06","0.00","56","70","41",,
"CA007028754","BEAUCEVILLE, QC CA","2019-06-07","0.00","55","73","37","   23","89.5"
"CA007028754","BEAUCEVILLE, QC CA","2019-06-08","0.00","52","65","40",,
"CA007028754","BEAUCEVILLE, QC CA","2019-06-09","0.00","65","82","48",,
"CA007028754","BEAUCEVILLE, QC CA","2019-06-10","0.00","69","88","51","   18","85.0"
"CA007028754","BEAUCEVILLE, QC CA","2019-06-11","0.62","54","65","43","   31","80.5"
"CA007028754","BEAUCEVILLE, QC CA","2019-06-12","0.00","56","72","41","   25","69.3"
"CA007028754","BEAUCEVILLE, QC CA","2019-06-13","0.03","57","69","45","   17","100.7"
"CA007028754","BEAUCEVILLE, QC CA","2019-06-14","0.00","60","69","50",,
"CA007028754","BEAUCEVILLE, QC CA","2019-06-15","0.33","60","70","49","   28","76.1"
"CA007028754","BEAUCEVILLE, QC CA","2019-06-16","0.00","58","68","48",,
"CA007028754","BEAUCEVILLE, QC CA","2019-06-17","0.00","58","70","46",,
"CA007028754","BEAUCEVILLE, QC CA","2019-06-18","0.00","60","76","44",,
"CA007028754","BEAUCEVILLE, QC CA","2019-06-19","0.54","63","78","47",,
"CA007028754","BEAUCEVILLE, QC CA","2019-06-20","0.79","61","64","58",,
"CA007028754","BEAUCEVILLE, QC CA","2019-06-21","0.00","61","72","50","    2","80.5"
"CA007028754","BEAUCEVILLE, QC CA","2019-06-22","0.00","62","74","49","   34","71.6"
"CA007028754","BEAUCEVILLE, QC CA","2019-06-23","0.00","63","77","48","   32","94.0"
"CA007028754","BEAUCEVILLE, QC CA","2019-06-24","0.00","56","72","41",,
"CA007028754","BEAUCEVILLE, QC CA","2019-06-25","0.62","58","74","42","   14","71.6"
"CA007028754","BEAUCEVILLE, QC CA","2019-06-26","0.01","69","80","57",,
"CA007028754","BEAUCEVILLE, QC CA","2019-06-27","0.74","68","81","55","   33","102.9"
"CA007028754","BEAUCEVILLE, QC CA","2019-06-28","0.00","67","81","53",,
"CA007028754","BEAUCEVILLE, QC CA","2019-06-29","0.27","67","75","60",,
"CA007028754","BEAUCEVILLE, QC CA","2019-06-30","0.00","64","74","55",,
"CA007028754","BEAUCEVILLE, QC CA","2019-07-01","0.00","66","78","54",,
"CA007028754","BEAUCEVILLE, QC CA","2019-07-02","0.00","68","80","56",,
"CA007028754","BEAUCEVILLE, QC CA","2019-07-03","0.00","67","81","53",,
"CA007028754","BEAUCEVILLE, QC CA","2019-07-04","0.00","71","88","55","   27","69.3"
"CA007028754","BEAUCEVILLE, QC CA","2019-07-05","0.00","74","87","61",,
"CA007028754","BEAUCEVILLE, QC CA","2019-07-06","0.68","65","78","52",,
"CA007028754","BEAUCEVILLE, QC CA","2019-07-07","0.00","60","73","46","   32","69.3"
"CA007028754","BEAUCEVILLE, QC CA","2019-07-08","0.00","62","77","47",,
"CA007028754","BEAUCEVILLE, QC CA","2019-07-09","0.00","65","79","53","   34","71.6"
"CA007028754","BEAUCEVILLE, QC CA","2019-07-10","0.00","64","78","50",,
"CA007028754","BEAUCEVILLE, QC CA","2019-07-11","0.46","69","82","56","   16","69.3"
"CA007028754","BEAUCEVILLE, QC CA","2019-07-12","0.06","71","78","63",,
"CA007028754","BEAUCEVILLE, QC CA","2019-07-13","0.00","71","81","61",,
"CA007028754","BEAUCEVILLE, QC CA","2019-07-14","0.00","66","74","58","   29","73.8"
"CA007028754","BEAUCEVILLE, QC CA","2019-07-15","0.00","68","77","59","   30","73.8"
"CA007028754","BEAUCEVILLE, QC CA","2019-07-16","0.00","68","81","56",,
"CA007028754","BEAUCEVILLE, QC CA","2019-07-17","0.02","67","80","54",,
"CA007028754","BEAUCEVILLE, QC CA","2019-07-18","0.00","64","80","48",,
"CA007028754","BEAUCEVILLE, QC CA","2019-07-19","0.48","69","83","54","   23","134.2"
"CA007028754","BEAUCEVILLE, QC CA","2019-07-20","0.00","78","89","67",,
"CA007028754","BEAUCEVILLE, QC CA","2019-07-21","0.32","70","78","62",,
"CA007028754","BEAUCEVILLE, QC CA","2019-07-22","0.00","61","68","53",,
"CA007028754","BEAUCEVILLE, QC CA","2019-07-23","0.00","64","77","51",,
"CA007028754","BEAUCEVILLE, QC CA","2019-07-24","0.00","59","70","48",,
"CA007028754","BEAUCEVILLE, QC CA","2019-07-25","0.00","61","77","45",,
"CA007028754","BEAUCEVILLE, QC CA","2019-07-26","0.00","69","84","54",,
"CA007028754","BEAUCEVILLE, QC CA","2019-07-27","0.00","71","86","57",,
"CA007028754","BEAUCEVILLE, QC CA","2019-07-28","0.00","72","83","61","   25","69.3"
"CA007028754","BEAUCEVILLE, QC CA","2019-07-29","0.00","75","85","65",,
"CA007028754","BEAUCEVILLE, QC CA","2019-07-30","0.20","76","90","62","   26","76.1"
"CA007028754","BEAUCEVILLE, QC CA","2019-07-31","0.35","72","81","63","   26","102.9"
"CA007028754","BEAUCEVILLE, QC CA","2019-08-01","0.05","65","75","55",,
"CA007028754","BEAUCEVILLE, QC CA","2019-08-02","0.00","66","80","52",,
"CA007028754","BEAUCEVILLE, QC CA","2019-08-03","0.06","67","81","53",,
"CA007028754","BEAUCEVILLE, QC CA","2019-08-04","0.01","57","67","47",,
"CA007028754","BEAUCEVILLE, QC CA","2019-08-05","0.00","59","75","43","   31","94.0"
"CA007028754","BEAUCEVILLE, QC CA","2019-08-06","0.40","67","84","49",,
"CA007028754","BEAUCEVILLE, QC CA","2019-08-07","0.96","71","80","63","   20","76.1"
"CA007028754","BEAUCEVILLE, QC CA","2019-08-08","0.89","69","74","64",,
"CA007028754","BEAUCEVILLE, QC CA","2019-08-09","0.28","64","72","55",,
"CA007028754","BEAUCEVILLE, QC CA","2019-08-10","0.01","59","68","50",,
"CA007028754","BEAUCEVILLE, QC CA","2019-08-11","0.00","62","73","50","   32","78.3"
"CA007028754","BEAUCEVILLE, QC CA","2019-08-12","0.01","68","75","62",,
"CA007028754","BEAUCEVILLE, QC CA","2019-08-13","0.00","60","72","48",,
"CA007028754","BEAUCEVILLE, QC CA","2019-08-14","0.00","58","72","45",,
"CA007028754","BEAUCEVILLE, QC CA","2019-08-15","0.00","58","72","43",,
"CA007028754","BEAUCEVILLE, QC CA","2019-08-16","0.36","60","71","49",,
"CA007028754","BEAUCEVILLE, QC CA","2019-08-17","0.75","66","72","59",,
"CA007028754","BEAUCEVILLE, QC CA","2019-08-18","0.00","71","79","63",,
"CA007028754","BEAUCEVILLE, QC CA","2019-08-19","0.01","72","82","62","   21","69.3"
"CA007028754","BEAUCEVILLE, QC CA","2019-08-20","0.00","66","80","53",,
"CA007028754","BEAUCEVILLE, QC CA","2019-08-21","0.41","62","73","51",,
"CA007028754","BEAUCEVILLE, QC CA","2019-08-22","0.03","68","78","58",,
"CA007028754","BEAUCEVILLE, QC CA","2019-08-23","0.00","60","69","51","   29","69.3"
"CA007028754","BEAUCEVILLE, QC CA","2019-08-24","0.00","59","71","47",,
"CA007028754","BEAUCEVILLE, QC CA","2019-08-25","0.00","59","74","43",,
"CA007028754","BEAUCEVILLE, QC CA","2019-08-26","0.00","61","77","45",,
"CA007028754","BEAUCEVILLE, QC CA","2019-08-27","0.00","62","78","45",,
"CA007028754","BEAUCEVILLE, QC CA","2019-08-28","0.15","64","81","47",,
"CA007028754","BEAUCEVILLE, QC CA","2019-08-29","0.06","66","77","56",,
"CA007028754","BEAUCEVILLE, QC CA","2019-08-30","0.04","63","72","53","   25","71.6"
"CA007028754","BEAUCEVILLE, QC CA","2019-08-31","0.00","57","67","47",,
"CA007028754","BEAUCEVILLE, QC CA","2019-09-01","0.00","55","70","41",,
"CA007028754","BEAUCEVILLE, QC CA","2019-09-02","0.87","58","62","54",,
"CA007028754","BEAUCEVILLE, QC CA","2019-09-03","0.04","59","65","53",,
"CA007028754","BEAUCEVILLE, QC CA","2019-09-04","0.37","59","69","49","   31","76.1"
"CA007028754","BEAUCEVILLE, QC CA","2019-09-05","0.01","54","66","43",,
"CA007028754","BEAUCEVILLE, QC CA","2019-09-06","0.00","56","68","45",,
"CA007028754","BEAUCEVILLE, QC CA","2019-09-07","0.00","53","59","47",,
"CA007028754","BEAUCEVILLE, QC CA","2019-09-08","0.00","54","62","45",,
"CA007028754","BEAUCEVILLE, QC CA","2019-09-09","0.00","52","62","42",,
"CA007028754","BEAUCEVILLE, QC CA","2019-09-10","0.07","50","61","38",,
"CA007028754","BEAUCEVILLE, QC CA","2019-09-11","0.14","56","64","48",,
"CA007028754","BEAUCEVILLE, QC CA","2019-09-12","0.00","52","64","39",,
"CA007028754","BEAUCEVILLE, QC CA","2019-09-13","0.00","50","65","35",,
"CA007028754","BEAUCEVILLE, QC CA","2019-09-14","0.11","55","64","46",,
"CA007028754","BEAUCEVILLE, QC CA","2019-09-15","0.00","56","61","52",,
"CA007028754","BEAUCEVILLE, QC CA","2019-09-16","0.00","55","60","50",,
"CA007028754","BEAUCEVILLE, QC CA","2019-09-17","0.00","50","59","41",,
"CA007028754","BEAUCEVILLE, QC CA","2019-09-18","0.00","49","62","36",,
"CA007028754","BEAUCEVILLE, QC CA","2019-09-19","0.00","51","70","31",,
"CA007028754","BEAUCEVILLE, QC CA","2019-09-20","0.00","60","75","45",,
"CA007028754","BEAUCEVILLE, QC CA","2019-09-21","0.00","61","73","49",,
"CA007028754","BEAUCEVILLE, QC CA","2019-09-22","0.00","63","79","47",,
"CA007028754","BEAUCEVILLE, QC CA","2019-09-23","0.41","68","73","62",,
"CA007028754","BEAUCEVILLE, QC CA","2019-09-24","0.76","54","62","46",,
"CA007028754","BEAUCEVILLE, QC CA","2019-09-25","0.00","50","55","45",,
"CA007028754","BEAUCEVILLE, QC CA","2019-09-26","0.60","54","62","47","   25","76.1"
"CA007028754","BEAUCEVILLE, QC CA","2019-09-27","0.01","54","63","46",,
"CA007028754","BEAUCEVILLE, QC CA","2019-09-28","0.24","54","60","49",,
"CA007028754","BEAUCEVILLE, QC CA","2019-09-29","0.01","44","55","33",,
"CA007028754","BEAUCEVILLE, QC CA","2019-10-01","0.01","54","63","44",,
"CA007028754","BEAUCEVILLE, QC CA","2019-10-02","0.00","45","52","37",,
"CA007028754","BEAUCEVILLE, QC CA","2019-10-03","0.13","39","48","31",,
"CA007028754","BEAUCEVILLE, QC CA","2019-10-04","0.16","37","44","30",,
"CA007028754","BEAUCEVILLE, QC CA","2019-10-05","0.00","41","54","27",,
"CA007028754","BEAUCEVILLE, QC CA","2019-10-06","0.08","42","56","28",,
"CA007028754","BEAUCEVILLE, QC CA","2019-10-07","0.33","53","57","48",,
"CA007028754","BEAUCEVILLE, QC CA","2019-10-08","0.00","47","59","35",,
"CA007028754","BEAUCEVILLE, QC CA","2019-10-09","0.00","45","61","30",,
"CA007028754","BEAUCEVILLE, QC CA","2019-10-10","0.00","45","62","29",,
"CA007028754","BEAUCEVILLE, QC CA","2019-10-11","0.00","48","65","31",,
"CA007028754","BEAUCEVILLE, QC CA","2019-10-12","0.00","50","54","46",,
"CA007028754","BEAUCEVILLE, QC CA","2019-10-13","0.00","45","59","30",,
"CA007028754","BEAUCEVILLE, QC CA","2019-10-14","0.06","48","68","28","   15","69.3"
"CA007028754","BEAUCEVILLE, QC CA","2019-10-15","0.01","43","53","33",,
"CA007028754","BEAUCEVILLE, QC CA","2019-10-16","0.00","45","60","31","   14","85.0"
"CA007028754","BEAUCEVILLE, QC CA","2019-10-17","0.49","45","50","40","    8","120.8"
"CA007028754","BEAUCEVILLE, QC CA","2019-10-18","0.01","44","49","39","   30","85.0"
"CA007028754","BEAUCEVILLE, QC CA","2019-10-19","0.00","40","50","29",,
"CA007028754","BEAUCEVILLE, QC CA","2019-10-20","0.00","40","53","27",,
"CA007028754","BEAUCEVILLE, QC CA","2019-10-21","0.00","45","59","30",,
"CA007028754","BEAUCEVILLE, QC CA","2019-10-22","0.08","49","60","37","   12","80.5"
"CA007028754","BEAUCEVILLE, QC CA","2019-10-23","1.06","46","49","42","   11","69.3"
"CA007028754","BEAUCEVILLE, QC CA","2019-10-24","0.02","48","57","39","   26","78.3"
"CA007028754","BEAUCEVILLE, QC CA","2019-10-25","0.00","40","49","31",,
"CA007028754","BEAUCEVILLE, QC CA","2019-10-26","0.00","37","48","27",,
"CA007028754","BEAUCEVILLE, QC CA","2019-10-27","0.56","33","40","26",,
"CA007028754","BEAUCEVILLE, QC CA","2019-10-28","0.05","46","51","40",,
"CA007028754","BEAUCEVILLE, QC CA","2019-10-29","0.00","48","53","44",,
"CA007028754","BEAUCEVILLE, QC CA","2019-10-30","0.01","51","58","44",,
"CA007028754","BEAUCEVILLE, QC CA","2019-10-31","2.31","55","62","49",,
"CA007028754","BEAUCEVILLE, QC CA","2019-11-01","1.11","48","62","34","   25","158.8"
"CA007028754","BEAUCEVILLE, QC CA","2019-11-02","0.00","36","40","31",,
"CA007028754","BEAUCEVILLE, QC CA","2019-11-03","0.13","36","43","29",,
"CA007028754","BEAUCEVILLE, QC CA","2019-11-04","0.11","37","42","33",,
"CA007028754","BEAUCEVILLE, QC CA","2019-11-05","0.23","41","46","36","   28","76.1"
"CA007028754","BEAUCEVILLE, QC CA","2019-11-06","0.01","33","39","28","   24","87.2"
"CA007028754","BEAUCEVILLE, QC CA","2019-11-07","0.26","29","33","26",,
"CA007028754","BEAUCEVILLE, QC CA","2019-11-08","0.09","22","26","18",,
"CA007028754","BEAUCEVILLE, QC CA","2019-11-09","0.00","21","29","13",,
"CA007028754","BEAUCEVILLE, QC CA","2019-11-10","0.02","31","37","26",,
"CA007028754","BEAUCEVILLE, QC CA","2019-11-11","0.36","22","26","18",,
"CA007028754","BEAUCEVILLE, QC CA","2019-11-12","0.55","17","23","11","   21","78.3"
"CA007028754","BEAUCEVILLE, QC CA","2019-11-13","0.01","12","19","5","   26","96.2"
"CA007028754","BEAUCEVILLE, QC CA","2019-11-14","0.03","13","25","1",,
"CA007028754","BEAUCEVILLE, QC CA","2019-11-15","0.11","21","34","8","   28","91.7"
"CA007028754","BEAUCEVILLE, QC CA","2019-11-16","0.00","11","19","3",,
"CA007028754","BEAUCEVILLE, QC CA","2019-11-17","0.00","13","30","-4",,
"CA007028754","BEAUCEVILLE, QC CA","2019-11-18","0.00","17","33","0",,
"CA007028754","BEAUCEVILLE, QC CA","2019-11-19","0.09","29","31","27",,
"CA007028754","BEAUCEVILLE, QC CA","2019-11-20","0.00","31","34","29",,
"CA007028754","BEAUCEVILLE, QC CA","2019-11-21","0.01","31","34","28",,
"CA007028754","BEAUCEVILLE, QC CA","2019-11-22","0.14","31","40","21","   30","102.9"
"CA007028754","BEAUCEVILLE, QC CA","2019-11-23","0.01","22","28","15","   32","85.0"
"CA007028754","BEAUCEVILLE, QC CA","2019-11-24","0.30","24","34","14",,
"CA007028754","BEAUCEVILLE, QC CA","2019-11-25","0.03","32","36","29",,
"CA007028754","BEAUCEVILLE, QC CA","2019-11-26","0.00","35","41","30",,
"CA007028754","BEAUCEVILLE, QC CA","2019-11-27","0.27","34","39","29",,
"CA007028754","BEAUCEVILLE, QC CA","2019-11-28","0.31","29","31","27","   33","76.1"
"CA007028754","BEAUCEVILLE, QC CA","2019-11-29","0.01","16","27","5",,
"CA007028754","BEAUCEVILLE, QC CA","2019-11-30","0.00","8","18","-1",,
"CA007028754","BEAUCEVILLE, QC CA","2019-12-01","0.00","7","20","-6",,
"CA007028754","BEAUCEVILLE, QC CA","2019-12-02","0.00","14","26","2",,
"CA007028754","BEAUCEVILLE, QC CA","2019-12-03","0.02","18","27","9",,
"CA007028754","BEAUCEVILLE, QC CA","2019-12-04","0.01","20","29","11",,
"CA007028754","BEAUCEVILLE, QC CA","2019-12-05","0.03","27","31","23","   28","71.6"
"CA007028754","BEAUCEVILLE, QC CA","2019-12-06","0.02","21","25","17",,
"CA007028754","BEAUCEVILLE, QC CA","2019-12-07","0.01","14","20","7",,
"CA007028754","BEAUCEVILLE, QC CA","2019-12-08","0.00","20","33","8",,
"CA007028754","BEAUCEVILLE, QC CA","2019-12-09","0.32","36","43","29",,
